1,0,0.2,1450,0,9.3,7.219,7.125,0,0.000,0,0.00,0,0,0.00,0.00,0.00,0.00
2,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.18,1,2749,14.84,-0.05,-0.00,0.00
3,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.25,1,2749,14.84,-0.11,-0.00,0.00
4,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.25,1,2748,14.84,-0.11,-0.00,0.00
5,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.00,0.00
6,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.08,-0.00,0.00
7,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2748,14.84,-0.05,-0.00,0.00
8,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.08,-0.00,0.00
9,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.03,0.00
10,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.05,0.00
11,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.25,1,2749,14.84,-0.08,-0.00,0.00
12,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.18,1,2749,14.84,-0.06,-0.00,0.00
13,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.00,0.00
14,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.02,0.00
15,0,15.8,625,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.08,-0.03,0.00
16,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.05,-0.00,0.00
17,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2748,14.84,-0.10,-0.02,0.00
18,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.02,0.00
19,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.02,0.00
20,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.02,0.00
21,0,15.8,623,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.06,-0.00,0.00
22,0,15.8,623,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.08,-0.00,0.00
23,0,15.8,623,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2748,14.84,-0.10,-0.00,0.00
24,0,15.8,623,0,-0.8,0.000,0.000,0,0.000,0,0.31,1,2749,14.84,-0.10,-0.02,0.00
25,0,15.8,624,0,-0.8,0.000,0.000,0,0.000,0,0.25,1,2749,14.84,-0.08,-0.00,0.00
