0,547478300,50,36.742007400663,127.119367836717,51.801041028462,0.0075,0.0074,191.210944,1.1799,7
1,547478350,50,36.742007450224,127.119367850824,51.808796552010,0.0075,0.0074,12.902545,1.1799,7
2,547478400,50,36.742007424470,127.119367846179,51.808076334186,0.0076,0.0074,188.258596,1.1799,7
3,547478450,50,36.742007422271,127.119367851052,51.805816799402,0.0076,0.0074,119.274245,1.1799,7
4,547478500,50,36.742007413390,127.119367850760,51.805816799402,0.0076,0.0074,181.516742,1.1799,7
5,547478550,50,36.742007425953,127.119367840219,51.807251117192,0.0076,0.0074,325.968881,1.1799,7
6,547478600,50,36.742007432107,127.119367851803,51.805818375200,0.0076,0.0074,56.574886,1.1799,7
7,547478650,50,36.742007427622,127.119367848327,51.805448629893,0.0075,0.0074,56.574886,1.1799,7
8,547478700,50,36.742007427796,127.119367848136,51.804690692574,0.0075,0.0074,318.581786,1.1799,7
9,547478750,50,36.742007425062,127.119367854897,51.809938378632,0.0075,0.0074,116.678212,1.1799,7
10,547478800,50,36.742007404017,127.119367865390,51.807717322372,0.0075,0.0074,158.135503,1.1799,7
11,547478850,50,36.742007400581,127.119367853596,51.803824346513,0.0075,0.0074,250.101043,1.1799,7
12,547478900,50,36.742007417219,127.119367869794,51.809267697856,0.0075,0.0074,38.079020,1.1799,7
13,547478950,50,36.742007392158,127.119367845649,51.808228077367,0.0075,0.0074,217.788842,1.1799,7
14,547479000,50,36.742007442268,127.119367849287,51.810142423958,0.0075,0.0074,3.344266,1.1799,7
15,547479050,50,36.742007440286,127.119367852832,51.809634835459,0.0075,0.0074,124.795739,1.1799,7
16,547479100,50,36.742007404239,127.119367840620,51.806918608025,0.0075,0.0073,195.251809,1.1799,7
17,547479150,50,36.742007418727,127.119367863858,51.806553234346,0.0075,0.0073,52.237604,1.1799,7
18,547479200,50,36.742007439109,127.119367877701,51.809186518192,0.0075,0.0073,28.660554,1.0882,8
19,547479250,50,36.742007424362,127.119367839264,51.815410791896,0.0075,0.0074,244.512522,1.0882,8
20,547479300,50,36.742007433666,127.119367865340,51.810426356271,0.0075,0.0074,66.092163,1.0882,8
21,547479350,50,36.742007406509,127.119367845068,51.809319851920,0.0075,0.0074,210.997157,1.0882,8
22,547479400,50,36.742007417708,127.119367850333,51.809889628552,0.0075,0.0074,20.723737,1.0882,8
23,547479450,50,36.742007430900,127.119367864373,51.811467992142,0.0075,0.0074,40.584581,1.0882,8
24,547479500,50,36.742007421581,127.119367861234,51.808232681826,0.0075,0.0074,195.169083,1.0882,8
25,547479550,50,36.742007431039,127.119367851237,51.809416581877,0.0075,0.0074,319.610715,1.0882,8
26,547479600,50,36.742007420361,127.119367851682,51.812800515443,0.0076,0.0074,178.078400,1.1806,7
27,547479650,50,36.742007413739,127.119367845728,51.803226129152,0.0075,0.0073,178.078400,1.0882,8
28,547479700,50,36.742007418931,127.119367848949,51.805366396904,0.0075,0.0073,26.530604,1.0882,8
29,547479750,50,36.742007415711,127.119367855635,51.804740520194,0.0075,0.0073,120.903489,1.0882,8
30,547479800,50,36.742007435838,127.119367869493,51.810502288863,0.0075,0.0073,28.993599,1.0882,8
31,547479850,50,36.742007407106,127.119367851899,51.809544488788,0.0075,0.0073,206.236116,1.0882,8
32,547479900,50,36.742007432309,127.119367866210,51.804232427850,0.0075,0.0073,24.561231,1.0882,8
33,547479950,50,36.742007429426,127.119367859822,51.804677626118,0.0075,0.0073,240.720897,1.0882,8
34,547480000,50,36.742007427210,127.119367865326,51.806016196497,0.0075,0.0073,116.578367,1.0882,8
35,547480050,50,36.742007433893,127.119367854957,51.808202684857,0.0075,0.0073,308.688663,1.1806,7
36,547480100,50,36.742007421659,127.119367866982,51.804091681726,0.0075,0.0074,141.653295,1.1806,7
37,547480150,50,36.742007429400,127.119367877363,51.807039090432,0.0075,0.0074,47.180710,1.1806,7
38,547480200,50,36.742007437269,127.119367887668,51.805825119838,0.0075,0.0074,46.507593,1.1806,7
39,547480250,50,36.742007434775,127.119367870511,51.804127681069,0.0075,0.0074,259.763247,1.1806,7
40,547480300,50,36.742007434715,127.119367882614,51.805999416858,0.0075,0.0074,90.352052,1.1806,7
41,547480350,50,36.742007428457,127.119367879095,51.801143780351,0.0075,0.0074,204.351156,1.1806,7
42,547480400,50,36.742007454420,127.119367886183,51.807112629525,0.0075,0.0074,12.391417,1.1806,7
43,547480450,50,36.742007445504,127.119367878941,51.813856168650,0.0075,0.0074,213.168940,1.1806,7
44,547480500,50,36.742007442105,127.119367884422,51.811067010276,0.0075,0.0074,127.621884,1.1806,7
45,547480550,50,36.742007443467,127.119367894559,51.804548987187,0.0075,0.0074,80.522821,1.1806,7
46,547480600,50,36.742007455747,127.119367888904,51.811333663762,0.0075,0.0074,339.664451,1.1806,7
